,Age,Gender,City,Education,Income,Dateofjoining,Joining_Designation,Grade,Total_Business_Value,is_rating_increased,is_income_increased,is_grade_increased,is_joining_increased
1711,31.0,1.0,C8,2,60967,2020-02-07,2,2,5352210,0,0,0,0
1712,33.0,1.0,C22,2,58203,2018-03-16,1,1,0,0,0,0,0
1713,24.0,1.0,C1,2,24906,2016-04-29,1,2,899070,0,0,0,0
1714,44.0,0.0,C4,1,53521,2016-09-12,1,2,3266460,0,0,0,0
1715,25.0,0.0,C21,0,29719,2020-10-02,2,2,0,0,0,0,0
1716,40.0,1.0,C16,1,64781,2019-06-10,2,2,1154370,1,0,0,0
1717,33.0,0.0,C3,1,58131,2020-01-30,3,3,212320,0,0,0,0
1718,25.0,0.0,C25,2,33239,2018-05-05,1,1,3136400,1,0,0,0
1719,31.0,0.0,C23,0,47050,2019-09-02,3,3,1069470,0,0,0,0
1720,38.0,1.0,C8,0,37709,2018-06-19,2,2,0,0,0,0,0
1721,33.0,0.0,C20,2,21746,2019-10-07,1,1,310260,0,0,0,0
1722,29.0,0.0,C4,0,42234,2019-11-18,1,1,1302720,0,0,0,0
1723,31.0,1.0,C26,2,36096,2020-10-11,1,1,0,0,0,0,0
1724,36.0,1.0,C8,1,130245,2015-10-08,1,4,36239210,0,0,0,0
1725,41.0,1.0,C27,2,46269,2018-12-22,2,2,21565150,1,0,0,0
1726,32.0,1.0,C21,0,42779,2020-12-05,2,2,0,0,0,0,0
1727,26.0,0.0,C4,0,48890,2018-05-26,2,2,225060,0,0,0,0
1728,29.0,0.0,C7,0,85677,2020-10-27,3,3,746720,0,0,0,0
1729,29.0,0.0,C21,2,51303,2018-07-31,1,1,3239170,0,0,0,0
1730,27.0,1.0,C10,2,74087,2018-05-14,1,2,6908370,0,0,0,0
1731,43.0,0.0,C6,0,66031,2018-05-22,1,2,2141250,0,0,0,0
1732,28.0,1.0,C21,0,72393,2018-11-30,2,2,0,0,0,0,0
1733,31.0,0.0,C4,0,50370,2019-10-04,3,3,0,0,0,0,0
1734,23.0,1.0,C7,1,17687,2019-01-19,1,1,0,0,0,0,0
1735,36.0,1.0,C5,2,74434,2020-12-15,2,2,0,0,0,0,0
1736,25.0,0.0,C15,1,20590,2018-03-03,1,1,859840,0,0,0,0
1737,34.0,0.0,C22,2,46083,2020-06-12,2,2,0,0,0,0,0
1738,36.0,0.0,C10,0,94212,2020-09-18,3,3,3305680,1,0,0,0
1739,34.0,0.0,C20,0,38619,2019-11-15,2,2,466160,0,0,0,0
1740,25.0,0.0,C9,1,84806,2020-05-09,3,3,794170,0,0,0,0
1741,36.0,0.0,C29,2,70252,2019-08-09,3,3,8183770,0,0,0,0
1742,41.0,1.0,C23,1,100888,2014-10-24,1,3,17600760,0,0,0,0
1743,35.0,0.0,C29,2,92796,2019-10-31,2,2,16924970,1,0,0,0
1744,36.0,0.0,C18,2,73177,2020-04-13,2,2,4318000,1,0,0,0
1745,31.0,1.0,C24,2,46979,2020-06-05,3,3,428840,0,0,0,0
1746,27.0,0.0,C28,0,56814,2020-07-07,2,2,0,0,0,0,0
1747,33.0,0.0,C10,0,42260,2019-01-02,3,3,11244630,0,0,0,0
1748,30.0,0.0,C23,0,100412,2020-05-29,3,3,781740,0,0,0,0
1749,32.0,1.0,C27,1,40198,2018-10-30,2,2,576430,0,0,0,0
1750,34.0,1.0,C8,2,57449,2020-09-26,1,1,764970,1,0,0,0
1751,37.0,1.0,C20,1,67669,2020-09-08,2,2,0,0,0,0,0
1752,30.0,0.0,C14,2,62011,2020-12-18,2,2,0,0,0,0,0
1753,42.0,1.0,C15,1,57975,2019-06-06,2,2,7600110,0,0,0,0
1754,27.0,0.0,C10,2,92401,2020-03-31,2,2,7387090,0,0,0,0
1755,33.0,0.0,C18,2,55473,2020-04-27,2,2,0,0,0,0,0
1756,27.0,0.0,C5,2,78564,2018-10-01,2,2,2455760,0,0,0,0
1757,36.0,1.0,C11,0,44146,2018-12-04,2,2,0,0,0,0,0
1758,37.0,1.0,C29,2,63181,2016-02-21,2,2,2500570,0,0,0,0
1759,27.0,1.0,C25,2,21792,2020-06-23,1,1,337170,0,0,0,0
1760,37.0,0.0,C11,1,39750,2018-06-12,1,1,0,0,0,0,0
1761,42.0,1.0,C23,0,30999,2018-06-12,1,1,0,0,0,0,0
1762,32.0,0.0,C6,0,82773,2015-01-30,2,4,24294670,0,1,1,0
1763,34.0,1.0,C3,1,80535,2020-06-28,2,2,3630980,1,0,0,0
1764,30.2,0.0,C27,0,42380,2018-12-31,1,1,1000130,1,0,0,0
1765,25.0,0.0,C18,1,47487,2019-08-17,2,2,0,0,0,0,0
1766,40.0,1.0,C15,2,90200,2016-08-15,1,2,19132220,0,0,0,0
1767,35.0,1.0,C12,0,83028,2020-05-29,3,3,7909650,1,0,0,0
1768,29.0,0.0,C24,2,65726,2020-05-30,2,2,1643120,0,0,0,0
1769,37.0,1.0,C17,2,46515,2019-06-06,1,1,2199640,0,0,0,0
1770,26.0,1.0,C17,2,42405,2020-10-12,2,2,0,0,0,0,0
1771,30.0,1.0,C22,2,50787,2018-07-18,1,1,3991680,0,0,0,0
1772,45.0,0.0,C9,0,29915,2018-09-26,1,1,0,0,0,0,0
1773,52.0,0.0,C24,2,102597,2015-08-20,1,3,29736510,1,1,1,0
1774,32.0,1.0,C9,1,45264,2020-12-27,1,1,0,0,0,0,0
1775,33.0,0.0,C29,0,38201,2020-07-31,3,3,952840,1,0,0,0
1776,32.0,0.0,C15,2,74873,2020-07-31,2,2,152890,0,0,0,0
1777,40.0,0.0,C24,1,22556,2018-09-11,1,1,2717680,0,0,0,0
1778,34.0,0.0,C2,1,66035,2019-12-06,3,3,4660960,1,0,0,0
1779,31.0,1.0,C19,2,58872,2019-10-08,2,2,0,0,0,0,0
1780,28.0,0.0,C15,1,26053,2018-12-17,1,1,0,0,0,0,0
1781,34.0,0.0,C26,1,48829,2019-10-29,1,1,0,0,0,0,0
1782,35.0,0.0,C14,1,71129,2020-05-03,2,2,2113020,1,0,0,0
1783,36.0,0.0,C25,0,70496,2020-07-31,3,3,0,0,0,0,0
1784,44.0,0.0,C21,2,139882,2013-04-02,3,5,0,0,0,0,0
1785,42.0,0.0,C9,1,65632,2018-05-08,2,2,9611480,1,0,0,0
1786,30.0,0.0,C17,2,90421,2019-09-19,3,3,104740,0,0,0,0
1787,44.0,0.0,C2,2,117708,2015-07-30,3,4,6514730,0,0,0,0
1788,37.0,0.0,C10,0,64855,2020-07-12,2,2,698240,0,0,0,0
1789,41.0,1.0,C7,0,79523,2016-04-30,1,3,17504850,1,0,0,0
1790,33.0,0.0,C21,1,33442,2019-01-15,1,1,0,0,0,0,0
1791,32.0,1.0,C2,0,21252,2018-10-26,1,1,2037410,0,0,0,0
1792,32.0,1.0,C16,2,59928,2019-11-30,1,1,100710,0,0,0,0
1793,31.0,0.0,C7,2,72478,2019-10-08,2,2,9644890,0,0,0,0
1794,38.0,0.0,C19,0,131847,2016-01-21,5,5,20187150,0,0,0,0
1795,32.0,1.0,C15,1,38992,2019-09-13,1,1,0,0,0,0,0
1796,41.0,1.0,C19,0,105686,2016-06-24,2,4,56969020,1,0,0,0
1797,30.0,0.0,C9,2,69166,2018-10-23,2,2,0,0,0,0,0
1798,52.0,1.0,C22,0,40592,2018-08-20,1,1,1000000,0,0,0,0
1799,37.0,0.0,C4,2,41591,2018-10-08,2,2,0,0,0,0,0
1800,27.0,0.0,C10,2,47752,2019-06-28,2,2,7800830,0,0,0,0
1801,31.0,1.0,C4,1,19052,2019-07-25,1,1,845060,0,0,0,0
1802,26.0,1.0,C22,2,31743,2018-11-18,1,1,654060,0,0,0,0
1803,34.0,0.0,C2,0,61065,2018-10-24,3,3,250310,0,0,0,0
1804,46.0,1.0,C3,0,42604,2018-12-11,2,2,0,0,0,0,0
1805,23.0,0.0,C13,1,68936,2018-08-22,1,2,3045460,0,0,0,0
1806,41.0,1.0,C24,1,39560,2018-10-02,1,1,2987810,0,0,0,0
1807,35.0,1.0,C28,2,44707,2020-01-02,2,2,321720,0,0,0,0
1808,34.0,1.0,C12,2,86291,2020-06-13,2,2,0,0,0,0,0
1809,37.0,0.0,C28,1,21270,2018-08-21,1,1,1042760,0,0,0,0
1810,34.0,1.0,C17,2,59930,2015-07-30,2,2,441810,0,0,0,0
1811,34.0,0.0,C20,2,40948,2015-11-05,2,2,362450,0,0,0,0
1812,30.0,0.0,C21,1,45665,2019-11-08,2,2,194820,0,0,0,0
1813,31.0,1.0,C21,1,70778,2019-10-08,2,2,405620,0,0,0,0
1814,28.0,0.0,C22,1,74781,2020-05-29,3,3,0,0,0,0,0
1815,40.0,0.0,C29,0,116006,2013-10-30,2,5,59696450,0,0,0,0
1816,43.0,1.0,C24,0,47426,2020-08-14,3,3,194150,0,0,0,0
1817,35.0,1.0,C26,2,61050,2014-11-14,1,2,20041520,0,0,0,0
1818,29.0,0.0,C8,1,43989,2018-07-30,1,1,0,0,0,0,0
1819,26.0,0.0,C4,2,95969,2020-09-04,2,2,1508530,1,0,0,0
1820,32.0,0.0,C19,1,50778,2020-11-28,3,3,0,0,0,0,0
1821,28.0,0.0,C16,2,49533,2020-06-28,3,3,0,0,0,0,0
1822,45.0,1.0,C26,2,41723,2015-10-25,1,1,5029310,0,0,0,0
1823,26.0,0.0,C29,0,42844,2020-01-18,2,2,0,0,0,0,0
1824,36.0,1.0,C9,2,42166,2018-02-24,2,2,584180,0,0,0,0
1825,32.0,0.0,C4,1,44012,2020-01-14,2,2,0,0,0,0,0
1826,27.0,0.0,C6,1,59352,2020-06-28,2,2,0,0,0,0,0
1827,32.0,1.0,C17,2,69678,2019-07-29,3,3,11207560,0,0,0,0
1828,32.0,0.0,C14,0,52035,2018-05-13,1,2,5484730,0,0,0,0
1829,28.0,1.0,C22,2,27194,2018-09-14,1,1,50000,0,0,0,0
1830,30.0,1.0,C11,1,80499,2020-10-16,2,2,201770,0,0,0,0
1831,41.0,0.0,C25,2,153766,2016-01-03,5,5,0,0,0,0,0
1832,36.0,0.0,C29,2,42772,2018-10-30,1,1,774780,0,0,0,0
1833,34.0,1.0,C5,2,82046,2018-10-12,2,2,1639910,0,0,0,0
1834,36.0,1.0,C10,0,46480,2018-05-29,2,2,216810,0,0,0,0
1835,35.0,1.0,C29,1,42813,2018-07-03,1,1,1353350,0,0,0,0
1836,37.0,1.0,C8,2,66650,2019-06-20,2,2,10804780,1,0,0,0
1837,39.0,0.0,C19,1,32871,2019-06-28,3,3,411660,0,0,0,0
1838,38.0,0.0,C23,1,31809,2016-05-06,1,1,6598680,0,0,0,0
1839,32.0,0.0,C11,1,55700,2019-09-28,1,1,0,0,0,0,0
1840,23.0,0.0,C15,1,35943,2019-11-18,1,1,165440,0,0,0,0
1841,37.0,1.0,C23,0,45604,2019-08-18,1,1,0,0,0,0,0
1842,43.0,0.0,C29,2,31780,2018-07-09,1,1,13590220,0,0,0,0
1843,39.0,0.0,C1,1,70714,2016-04-27,1,2,6598600,1,0,0,0
1844,40.0,0.0,C25,1,50801,2017-11-27,1,1,13936770,0,0,0,0
1845,28.0,1.0,C7,0,133579,2020-06-27,3,3,1124200,0,0,0,0
1846,30.0,0.0,C14,2,52196,2018-10-22,1,1,2140510,0,0,0,0
1847,35.0,0.0,C17,0,55777,2019-07-02,3,3,0,0,0,0,0
1848,27.0,0.0,C9,0,53105,2017-02-10,1,2,0,0,0,0,0
1849,43.0,0.0,C25,1,64370,2020-04-10,3,3,0,0,0,0,0
1850,41.0,0.0,C20,0,19371,2018-05-18,1,1,4627380,0,0,0,0
1851,41.0,0.0,C29,2,101223,2020-07-22,4,4,961180,0,0,0,0
1852,30.0,0.0,C25,1,50029,2016-05-06,1,1,0,0,0,0,0
1853,33.0,1.0,C11,1,69971,2020-07-06,2,2,2587850,1,0,0,0
1854,32.0,1.0,C22,1,59105,2016-04-25,1,2,18036100,0,0,0,0
1855,39.0,0.0,C22,0,11889,2018-08-25,1,1,873850,0,0,0,0
1856,35.0,1.0,C24,1,47440,2019-11-24,2,2,0,0,0,0,0
1857,24.0,1.0,C3,0,40437,2018-07-17,1,1,7305650,0,0,0,0
1858,40.0,1.0,C10,1,29450,2020-06-27,3,3,0,0,0,0,0
1859,30.0,1.0,C8,2,70246,2016-08-13,1,2,8930640,0,0,0,0
1860,31.0,0.0,C20,0,25510,2019-06-15,1,1,0,0,0,0,0
1861,42.0,1.0,C11,0,94440,2020-08-09,4,4,386460,0,0,0,0
1862,44.0,1.0,C9,1,145116,2013-10-23,2,4,21746880,0,0,0,0
1863,28.0,0.0,C7,1,62955,2016-04-25,1,2,144200,0,0,0,0
1864,29.0,0.0,C26,1,30960,2020-10-30,1,1,150040,0,0,0,0
1865,39.0,0.0,C19,1,106428,2019-10-07,3,3,0,0,0,0,0
1866,36.0,0.0,C29,2,84266,2019-12-12,3,3,13363600,1,0,0,0
1867,36.0,1.0,C20,0,90033,2013-09-29,4,4,16342310,0,0,0,0
1868,32.0,0.0,C3,0,27262,2020-07-07,2,2,0,0,0,0,0
1869,36.0,0.0,C25,1,116383,2013-10-06,2,4,28251450,0,0,0,0
1870,49.0,1.0,C17,1,82179,2018-02-12,2,2,-411250,0,0,0,0
1871,48.0,1.0,C14,0,82691,2019-01-09,1,3,35896130,1,1,1,0
1872,27.0,0.0,C5,2,93170,2020-02-27,3,3,10752230,0,0,0,0
1873,35.0,0.0,C15,1,69756,2016-06-21,1,3,29040450,1,0,0,0
1874,32.0,1.0,C19,1,54631,2018-10-21,2,2,1299750,0,0,0,0
1875,30.0,0.0,C17,0,33986,2020-09-18,2,2,310000,0,0,0,0
1876,31.0,0.0,C7,1,59650,2020-03-08,2,2,0,0,0,0,0
1877,29.0,1.0,C4,2,61879,2018-01-13,1,1,7285960,0,0,0,0
1878,31.0,1.0,C8,1,31210,2020-04-21,2,2,3747990,1,0,0,0
1879,25.0,0.0,C5,1,33391,2019-08-24,1,1,357370,0,0,0,0
1880,34.0,0.0,C2,0,20010,2019-01-06,1,1,0,0,0,0,0
1881,24.0,0.0,C6,2,117011,2020-05-31,3,3,345010,0,0,0,0
1882,37.0,1.0,C16,1,42339,2018-01-05,2,2,416990,0,0,0,0
1883,39.0,0.0,C26,1,112513,2019-03-30,1,4,66352800,1,0,0,0
1884,34.0,0.0,C8,0,22556,2018-01-19,1,1,4008780,0,0,0,0
1885,58.0,1.0,C24,1,29202,2018-05-04,1,1,3311100,0,0,0,0
1886,33.0,0.0,C20,0,90020,2020-07-11,2,2,1159750,1,0,0,0
1887,27.0,0.0,C6,1,23801,2018-05-21,1,1,1282390,0,0,0,0
1888,31.0,0.0,C16,2,52209,2020-05-01,2,2,0,0,0,0,0
1889,36.0,1.0,C4,1,72778,2020-05-05,3,3,2512630,1,0,0,0
1890,23.0,1.0,C18,0,20984,2020-05-18,1,1,150440,0,0,0,0
1891,33.0,0.0,C25,1,110792,2017-12-19,2,3,8421010,0,0,0,0
1892,38.0,0.0,C18,1,59077,2020-01-19,2,2,200000,0,0,0,0
1893,33.0,0.0,C19,0,62460,2019-01-28,3,3,405920,0,0,0,0
1894,42.0,0.0,C13,1,35442,2018-10-21,1,1,20412560,0,0,0,0
1895,49.0,1.0,C27,2,61291,2018-08-27,1,1,21687570,0,0,0,0
1896,37.0,1.0,C1,1,28216,2017-10-11,1,1,8277880,0,0,0,0
1897,31.0,0.0,C16,2,38152,2020-01-02,2,2,516280,1,0,0,0
1898,31.0,1.0,C16,1,25357,2020-02-04,1,1,2306700,0,0,0,0
1899,55.0,1.0,C27,0,79243,2018-07-21,1,2,19504080,1,0,0,0
1900,26.0,0.0,C20,2,103305,2020-05-04,3,3,0,0,0,0,0
1901,35.0,0.0,C16,2,65628,2020-09-06,3,3,281160,0,0,0,0
1902,34.0,1.0,C27,0,78441,2015-02-28,2,4,8107300,1,0,0,0
1903,26.0,1.0,C11,1,73207,2018-06-06,1,2,13233470,0,0,0,0
1904,37.0,0.0,C8,1,79251,2020-12-19,2,2,0,0,0,0,0
1905,30.0,1.0,C10,0,21935,2018-06-08,1,1,622550,0,0,0,0
1906,49.0,1.0,C3,0,53572,2015-08-09,1,2,3408200,0,0,0,0
1907,29.0,0.0,C17,2,37067,2020-08-08,2,2,0,0,0,0,0
1908,46.0,1.0,C27,1,94485,2020-11-28,3,3,0,0,0,0,0
1909,33.0,0.0,C5,0,85965,2020-08-10,3,3,2201350,1,0,0,0
1910,36.0,0.0,C5,1,50766,2019-11-17,3,3,4430300,1,0,0,0
1911,35.0,0.0,C3,0,70733,2019-01-05,2,2,0,0,0,0,0
1912,33.0,1.0,C19,2,81348,2020-02-06,2,2,0,0,0,0,0
1913,28.0,1.0,C2,2,43647,2019-10-10,2,2,0,0,0,0,0
1914,30.0,1.0,C9,1,49336,2018-05-04,1,1,652150,0,0,0,0
1915,41.0,1.0,C12,2,68830,2020-05-01,2,2,0,0,0,0,0
1916,38.0,1.0,C2,1,86246,2020-05-29,3,3,0,0,0,0,0
1917,26.0,0.0,C26,1,41661,2019-11-01,2,2,583160,0,0,0,0
1918,39.0,0.0,C15,2,83604,2013-10-23,2,3,19422760,1,0,0,0
1919,37.0,1.0,C20,1,101423,2018-06-16,3,3,1512170,0,0,0,0
1920,40.0,0.0,C11,1,57872,2018-08-17,1,2,5901490,0,0,0,0
1921,23.0,1.0,C4,1,54580,2020-08-07,1,1,314880,0,0,0,0
1922,40.0,0.0,C25,0,133489,2013-11-06,3,4,36398090,1,0,0,0
1923,31.0,0.0,C11,0,59644,2018-10-07,2,2,3770920,0,0,0,0
1924,43.0,1.0,C22,2,81933,2018-02-24,2,2,18076460,1,0,0,0
1925,36.0,1.0,C14,0,138520,2019-11-28,3,3,13170380,1,0,0,0
1926,41.0,0.0,C4,2,89192,2017-02-10,1,3,13468220,0,0,0,0
1927,32.0,0.0,C29,2,38919,2020-10-10,2,2,0,0,0,0,0
1928,25.0,1.0,C24,1,22132,2020-12-21,1,1,0,0,0,0,0
1929,25.0,0.0,C26,0,16216,2018-07-17,1,1,2481260,0,0,0,0
1930,34.0,1.0,C15,1,73561,2015-05-29,2,4,3981020,0,0,0,0
1931,28.0,1.0,C27,1,62243,2019-08-13,3,3,0,0,0,0,0
1932,31.0,1.0,C23,1,112722,2019-02-20,1,4,2945540,0,0,0,0
1933,44.0,0.0,C24,0,91207,2015-11-01,2,3,15313810,0,0,0,0
1934,33.0,0.0,C8,2,46043,2020-04-14,3,3,0,0,0,0,0
1935,34.0,1.0,C9,2,78164,2020-08-29,3,3,232140,0,0,0,0
1936,38.0,0.0,C2,0,55943,2018-07-28,1,2,2669780,0,0,0,0
1937,46.0,1.0,C5,1,96185,2019-02-16,2,3,44861920,1,1,1,0
1938,32.0,0.0,C25,2,66742,2020-05-22,3,3,728680,0,0,0,0
1939,34.0,1.0,C24,2,21154,2018-11-23,1,1,116750,0,0,0,0
1940,33.0,0.0,C29,2,54915,2020-07-13,3,3,2433060,0,0,0,0
1941,29.0,1.0,C25,1,83958,2020-09-08,3,3,0,0,0,0,0
1942,34.0,1.0,C23,0,18291,2018-07-27,1,1,1080540,0,0,0,0
1943,27.0,1.0,C19,2,83632,2020-11-07,2,2,371110,0,0,0,0
1944,31.0,0.0,C13,2,51261,2019-10-06,2,2,0,0,0,0,0
1945,31.0,1.0,C5,2,67740,2019-06-30,2,2,375600,0,0,0,0
1946,37.0,0.0,C19,0,59764,2017-11-10,1,2,23264700,0,0,0,0
1947,31.0,0.0,C12,0,49471,2014-08-15,2,3,2526560,0,0,0,0
1948,39.0,1.0,C28,0,40142,2018-07-08,2,2,0,0,0,0,0
1949,34.0,1.0,C29,1,30851,2019-07-07,2,2,110000,0,0,0,0
1950,34.0,1.0,C28,2,57624,2019-08-15,2,2,2025190,0,0,0,0
1951,31.0,0.0,C20,0,40760,2018-12-15,1,1,202160,0,0,0,0
1952,47.0,1.0,C2,0,51339,2018-01-12,1,2,11611790,0,0,0,0
1953,32.0,1.0,C9,2,57541,2020-11-28,2,2,0,0,0,0,0
1954,30.0,1.0,C2,1,62204,2018-02-28,1,2,0,0,0,0,0
1955,30.0,0.0,C15,0,12895,2018-06-23,1,1,0,0,0,0,0
1956,24.0,1.0,C1,0,25551,2019-09-28,1,1,0,0,0,0,0
1957,41.0,0.0,C26,0,112934,2019-11-08,3,3,790560,0,0,0,0
1958,25.0,0.0,C11,0,14761,2020-01-31,2,2,600000,0,0,0,0
1959,27.0,0.0,C15,2,77301,2020-12-08,3,3,0,0,0,0,0
1960,42.0,1.0,C5,0,129924,2015-11-19,1,4,22993970,0,0,0,0
1961,34.0,1.0,C6,0,80980,2019-07-29,2,2,0,0,0,0,0
1962,36.0,0.0,C14,1,21530,2020-05-08,2,2,0,0,0,0,0
1963,35.0,0.0,C1,1,103102,2019-09-28,2,2,2938190,0,0,0,0
1964,28.0,0.0,C15,2,34461,2019-09-12,3,3,0,0,0,0,0
1965,31.0,1.0,C27,1,40435,2018-06-23,1,1,8472750,0,0,0,0
1966,25.0,1.0,C29,0,76455,2020-11-06,1,1,0,0,0,0,0
1967,47.0,0.0,C21,0,49280,2018-05-08,1,2,16350440,0,0,0,0
1968,36.0,1.0,C9,0,60982,2019-05-31,2,2,0,0,0,0,0
1969,31.0,0.0,C6,2,23566,2019-11-01,1,1,0,0,0,0,0
1970,33.0,0.0,C20,1,59587,2020-09-01,2,2,359540,0,0,0,0
1971,32.0,1.0,C18,1,21780,2019-05-18,1,1,0,0,0,0,0
1972,30.0,0.0,C12,1,87351,2013-10-18,2,4,52296540,0,0,0,0
1973,34.0,1.0,C4,2,103060,2019-10-14,3,3,0,0,0,0,0
1974,34.0,1.0,C26,2,46851,2019-12-12,2,2,8973880,1,0,0,0
1975,38.0,0.0,C7,2,37900,2018-05-21,2,2,106910,0,0,0,0
1976,29.0,0.0,C28,2,23334,2020-01-12,1,1,399460,0,0,0,0
1977,33.0,0.0,C2,1,49659,2018-12-15,1,1,0,0,0,0,0
1978,31.0,1.0,C12,0,38223,2020-07-19,3,3,1886720,1,0,0,0
1979,25.0,1.0,C23,0,18770,2020-05-05,1,1,0,0,0,0,0
1980,34.0,0.0,C19,2,41798,2018-10-08,1,1,0,0,0,0,0
1981,33.0,1.0,C25,0,71384,2019-11-28,3,3,3045080,0,0,0,0
1982,35.0,1.0,C1,0,65040,2019-10-14,1,1,1446390,0,0,0,0
1983,33.0,1.0,C10,0,35939,2020-02-10,1,1,302530,0,0,0,0
1984,28.0,1.0,C8,2,80818,2020-07-17,2,2,159480,0,0,0,0
1985,23.0,1.0,C2,1,54235,2020-08-09,2,2,0,0,0,0,0
1986,24.0,1.0,C4,0,33981,2019-11-21,1,1,600330,0,0,0,0
1987,41.0,0.0,C7,0,59902,2020-04-11,3,3,0,0,0,0,0
1988,30.0,1.0,C8,1,35595,2019-11-29,1,1,6320460,1,0,0,0
1989,32.0,0.0,C20,1,67490,2019-06-20,2,2,0,0,0,0,0
1990,44.0,0.0,C6,2,39054,2019-06-21,1,1,155200,0,0,0,0
1991,30.0,0.0,C27,2,27774,2020-06-12,2,2,0,0,0,0,0
1992,34.0,0.0,C10,2,39612,2020-05-29,2,2,0,0,0,0,0
1993,33.0,0.0,C28,2,56687,2018-12-03,2,2,116400,0,0,0,0
1994,33.0,1.0,C9,1,47102,2018-06-18,2,2,3700850,0,0,0,0
1995,25.0,1.0,C2,2,89894,2020-09-25,2,2,0,0,0,0,0
1996,34.0,0.0,C16,0,113197,2020-06-21,3,3,5565300,1,0,0,0
1997,25.0,0.0,C27,2,131168,2020-08-09,3,3,1026920,1,0,0,0
1998,36.0,0.0,C6,0,71338,2019-10-31,3,3,0,0,0,0,0
1999,37.0,0.0,C15,1,54695,2020-04-24,3,3,3627320,1,0,0,0
2000,33.0,1.0,C25,2,45009,2020-11-13,1,1,0,0,0,0,0
2001,38.0,0.0,C18,2,23545,2018-11-20,1,1,0,0,0,0,0
2002,31.0,0.0,C5,2,31124,2019-10-19,1,1,0,0,0,0,0
2003,32.0,0.0,C18,0,92847,2017-02-12,2,3,6959340,0,0,0,0
2004,32.0,1.0,C3,0,63315,2018-09-17,2,2,1916140,1,0,0,0
2005,40.0,0.0,C28,1,59097,2020-01-06,2,2,600000,0,0,0,0
2006,34.0,1.0,C4,1,24378,2019-08-31,1,1,1824010,0,0,0,0
2007,40.0,0.0,C4,0,33901,2018-05-26,1,1,2319860,0,0,0,0
2008,24.0,1.0,C15,1,93751,2020-12-14,3,3,0,0,0,0,0
2009,34.0,1.0,C3,0,29642,2019-11-09,1,1,0,0,0,0,0
2010,43.0,1.0,C26,0,56666,2015-08-20,2,3,4068840,0,0,0,0
2011,32.0,1.0,C13,2,43282,2019-10-31,2,2,0,0,0,0,0
2012,38.0,0.0,C11,2,131567,2019-01-15,3,3,0,0,0,0,0
2013,43.0,1.0,C13,0,99669,2015-08-07,1,4,59380670,0,0,0,0
2014,31.0,1.0,C9,0,55276,2020-02-06,2,2,444720,0,0,0,0
2015,49.0,1.0,C25,0,56150,2016-04-18,1,2,1995640,0,0,0,0
2016,27.0,0.0,C25,2,46397,2020-03-01,2,2,0,0,0,0,0
2017,31.0,0.0,C14,0,14113,2020-03-06,1,1,2051240,0,0,0,0
2018,30.0,0.0,C27,2,87710,2020-07-17,3,3,0,0,0,0,0
2019,43.0,1.0,C29,1,35133,2016-01-28,1,2,13233930,0,0,0,0
2020,35.0,0.0,C24,2,67219,2020-05-23,3,3,172480,0,0,0,0
2021,33.0,1.0,C20,1,54214,2018-12-04,2,2,1103230,0,0,0,0
2022,41.0,0.0,C3,1,15189,2018-05-22,1,1,0,0,0,0,0
2023,34.0,1.0,C7,2,21346,2016-04-29,1,1,328190,0,0,0,0
2024,30.0,1.0,C14,1,83916,2020-09-04,3,3,0,0,0,0,0
2025,28.0,0.0,C15,2,55546,2020-04-24,3,3,4817790,0,0,0,0
2026,27.0,1.0,C6,1,136960,2017-11-28,1,5,3630130,0,0,0,0
2027,48.0,0.0,C19,1,77114,2017-12-25,1,2,28596320,0,0,0,0
2028,41.0,1.0,C10,2,77785,2019-11-18,4,4,15539040,1,0,0,0
2029,36.0,1.0,C25,2,43764,2018-08-20,1,1,817680,0,0,0,0
2030,40.0,1.0,C17,2,57225,2018-10-07,2,2,1627260,0,0,0,0
2031,27.0,0.0,C21,0,48747,2020-04-19,1,1,5303160,1,0,0,0
2032,32.0,0.0,C26,1,65298,2017-06-30,1,2,613790,0,0,0,0
2033,28.0,1.0,C9,0,14820,2020-07-07,1,1,1039460,0,0,0,0
2034,46.0,0.0,C28,0,51383,2018-05-30,1,2,18608140,0,1,1,0
2035,29.0,0.0,C26,0,40366,2019-09-12,2,2,3313060,1,0,0,0
2036,32.0,1.0,C29,2,43411,2019-08-29,1,1,0,0,0,0,0
2037,30.0,1.0,C27,0,87010,2020-08-08,3,3,0,0,0,0,0
2038,43.0,0.0,C24,2,76562,2018-09-12,2,3,5873580,0,0,0,0
2039,36.0,0.0,C20,1,79652,2020-10-11,2,2,0,0,0,0,0
2040,34.0,0.0,C26,2,53750,2020-06-21,2,2,0,0,0,0,0
2041,38.0,1.0,C8,0,47818,2020-05-15,2,2,0,0,0,0,0
2042,38.0,0.0,C10,2,94809,2019-06-02,2,4,14703740,1,0,0,0
2043,29.0,1.0,C23,2,67326,2018-07-03,1,1,11742390,0,0,0,0
2044,35.0,0.0,C18,2,53643,2015-08-06,1,1,2354140,0,0,0,0
2045,29.0,0.0,C27,2,29150,2020-07-24,3,3,939200,0,0,0,0
2046,35.0,0.0,C25,0,63888,2018-05-04,2,2,6301900,0,0,0,0
2047,26.0,0.0,C17,1,23711,2019-12-12,1,1,1368970,0,0,0,0
2048,36.0,0.0,C7,2,167758,2019-01-26,5,5,0,0,0,0,0
